artist_id,artist_name,track_id,track_name,duration_ms,release_date,album_type,explicit,release_year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
0L8ExT028jH3ddEcZwqJJ5,Red Hot Chili Peppers,1f2V8U1BiWaC9aJWmpOARe,By the Way,216933,,album,False,,0.451,0.97,0.0,-4.938,1.0,0.107,0.0264,0.00355,0.102,0.198,122.444,4.0
0L8ExT028jH3ddEcZwqJJ5,Red Hot Chili Peppers,1ndGB6rvxKYN9seCYO1dTF,The Zephyr Song,231933,,album,False,,0.725,0.803,2.0,-4.083,1.0,0.0337,0.013,3.66e-05,0.0891,0.403,117.391,4.0
0L8ExT028jH3ddEcZwqJJ5,Red Hot Chili Peppers,3ZOEytgrvLwQaqXreDs2Jx,Can't Stop,269000,,album,False,,0.618,0.938,9.0,-3.442,1.0,0.0456,0.0179,0.0,0.167,0.875,91.455,4.0
0L8ExT028jH3ddEcZwqJJ5,Red Hot Chili Peppers,10Nmj3JCNoMeBQ87uw5j8k,Dani California,282160,,album,False,,0.556,0.913,0.0,-2.36,1.0,0.0437,0.0193,8.59e-06,0.346,0.73,96.184,4.0
0L8ExT028jH3ddEcZwqJJ5,Red Hot Chili Peppers,2aibwv5hGXSgw7Yru8IYTO,Snow (Hey Oh),334666,,album,False,,0.427,0.9,11.0,-3.674,1.0,0.0499,0.116,1.75e-05,0.119,0.599,104.655,4.0
0L8ExT028jH3ddEcZwqJJ5,Red Hot Chili Peppers,0itNMuBHye9fu392b4e9oa,Tell Me Baby,247666,,album,False,,0.695,0.993,0.0,-3.114,1.0,0.0612,0.00177,0.00246,0.0814,0.281,107.951,4.0
0L8ExT028jH3ddEcZwqJJ5,Red Hot Chili Peppers,0PgNhIg5n0UAOBVn43b8b6,The Adventures of Rain Dance Maggie,282400,,album,True,,0.683,0.734,4.0,-4.523,0.0,0.029,0.00112,0.0139,0.258,0.576,106.254,4.0
0L8ExT028jH3ddEcZwqJJ5,Red Hot Chili Peppers,2oaK4JLVnmRGIO9ytBE1bt,Dark Necessities,302000,,album,False,,0.7,0.742,5.0,-6.777,0.0,0.0716,0.0722,0.0199,0.11,0.197,91.959,4.0
1z4g3DjTBBZKhvAroFlhOM,Red Velvet,139tsLjqIp7RJo22lAaTPs,Just Sing (Trolls World Tour),240600,,compilation,False,,0.73,0.535,9.0,-4.619,1.0,0.0565,0.319,0.0,0.0691,0.52,106.028,4.0
0w7HLMvZOHatWVbAKee1zF,Redbone,7GVUmCP00eSsqc4tzj1sDD,Come and Get Your Love - Single Version,205933,,single,False,,0.731,0.804,11.0,-7.621,0.0,0.0473,0.172,0.00028,0.0685,0.957,107.383,4.0
7xTKLpo7UCzXSnlH7fOIoM,Redman,6gfDXAX85YWdVwxpbz0npv,Original Prankster,220946,,album,True,,0.664,0.877,2.0,-4.251,1.0,0.0334,0.000542,2.95e-05,0.284,0.961,146.804,4.0
7xTKLpo7UCzXSnlH7fOIoM,Redman,5BlLqiaTwttKiqzLhBrN1v,Let's Get Dirty (I Can't Get In Da Club),235533,,album,True,,0.539,0.966,1.0,-5.02,1.0,0.433,0.0542,0.0,0.466,0.432,99.142,4.0
7xTKLpo7UCzXSnlH7fOIoM,Redman,2n7h09QrGitVul66b2D8Re,Part II,244600,,compilation,True,,0.775,0.837,10.0,-4.965,0.0,0.39,0.0383,0.0,0.315,0.806,95.86,4.0
7xTKLpo7UCzXSnlH7fOIoM,Redman,4anqYZt4APNlFwQixpbdZR,Da Rockwilder,136093,,album,True,,0.612,0.659,6.0,-6.995,0.0,0.406,0.0137,0.0,0.417,0.392,99.139,4.0
7xTKLpo7UCzXSnlH7fOIoM,Redman,4psCG36I4hy1h3qgG6o03m,React (feat. Redman),217840,2002-01-01,album,True,2002.0,0.584,0.894,9.0,-1.605,0.0,0.429,0.176,0.0,0.169,0.786,94.383,4.0
07V3atNq2TyPNDYmzp6Dyy,Reese LAFLARE,5WnfnSpuNEGXyEt78PBA6d,"Costa Rica (with Bas & JID feat. Guapdad 4000, Reese LAFLARE, Jace, Mez, Smokepurpp, Buddy & Ski Mask The Slump God)",217866,,album,True,,0.642,0.647,7.0,-6.312,0.0,0.428,0.517,0.0,0.0649,0.664,120.749,4.0
7qDUWeBzKcDnh15yhYBf2U,Reeve Carney,2BITwiK9v9dpCVWe89Oj6s,Rise Above 1,232306,,single,False,,0.52,0.783,10.0,-3.678,1.0,0.0446,0.00838,9.58e-06,0.0901,0.413,83.978,4.0
4ofCBoyEiGSePFAG500xev,Regard,2tnVG71enUj33Ic2nFN6kZ,Ride It,157605,,single,False,,0.88,0.751,7.0,-4.258,0.0,0.0874,0.177,6.43e-05,0.106,0.884,117.948,4.0
4ofCBoyEiGSePFAG500xev,Regard,2cc8Sw1OnCuA5bV8nqWqpE,You,233386,,single,True,,0.691,0.695,0.0,-5.6,1.0,0.0367,0.0592,0.0,0.0647,0.514,106.064,4.0
3z6Gk257P9jNcZbBXJNX5i,Regina Spektor,6GskIhdM6TN6EkPgeSjVfW,Fidelity,226680,,album,False,,0.923,0.518,5.0,-6.008,1.0,0.0492,0.52,0.000142,0.104,0.682,93.023,4.0
66jpZDjMcxF3SfDfwK7GXe,Reginae Carter,05r1GGg1Rhs0RcUg27C82a,Famous (feat. Reginae Carter),242050,,album,True,,0.623,0.568,9.0,-5.664,1.0,0.144,0.0302,0.0,0.25,0.115,149.852,4.0
1qh1aHXy7LRcb7eyriuJTS,Rehab,1gewemPOUilb21s7CfMS55,Bartender Song (Sittin' At A Bar) - Alt/Rock Mix,229040,2005-01-01,album,True,2005.0,0.667,0.673,4.0,-6.005,1.0,0.0535,0.117,0.0,0.343,0.705,151.837,4.0
0vR2qb8m9WHeZ5ByCbimq2,Reik,4ggiDYAkJ7Yk8d5xOr7Xjo,Me Niego (feat. Ozuna & Wisin),221653,,album,False,,0.777,0.782,0.0,-4.435,0.0,0.0907,0.0505,0.0,0.64,0.773,94.023,4.0
431mRqd2mlrLPMvbqar1n9,Reina,6VZciflHXKBKMxPXnGEmag,No One's Gonna Change You,255200,,album,False,,0.66,0.767,11.0,-6.622,1.0,0.0339,0.0186,0.001,0.119,0.594,132.987,4.0
67oiK9STe75g3hNiUFyaRo,Rej3ctz,1N4jhCFeE0hrZGYfpJsSAF,Cat Daddy,200803,,single,True,,0.872,0.719,2.0,-8.663,1.0,0.235,0.0121,1.01e-06,0.246,0.32,101.967,4.0
3nJWBJvK7uGvfp4iZh9CkN,Relient K,5eK5xQl8EGzR5zYkxaDCAn,Be My Escape,240453,,album,False,,0.553,0.864,9.0,-5.062,1.0,0.0396,0.00605,0.0,0.132,0.298,112.51,4.0
3nJWBJvK7uGvfp4iZh9CkN,Relient K,36EXQbkUL5PpT0zS9Tr7UT,Who I Am Hates Who I've Been,232266,,album,False,,0.397,0.902,3.0,-3.518,1.0,0.086,0.00285,0.0,0.066,0.491,166.827,4.0
0EOoSsmM3oV2aoGL3Od3E3,Rell,0K7XjmTNFwQ2qwHn4MjlDx,No Better Love,235906,,album,True,,0.674,0.897,8.0,-3.053,1.0,0.259,0.181,0.0,0.195,0.525,91.194,4.0
46pWGuE3dSwY3bMMXGBvVS,Rema,0WtM2NBVQNNJLh6scP13H8,Calm Down (with Selena Gomez),239317,,single,False,,0.801,0.806,11.0,-5.206,1.0,0.0381,0.382,0.000669,0.114,0.802,106.999,4.0
253mZZhgkLOjbAuogZiNbc,Remo the Hitmaker,6jmTHeoWvBaSrwWttr8Xvu,I Mean It (feat. Remo),236480,,album,True,,0.712,0.562,10.0,-6.008,1.0,0.129,0.125,0.0,0.136,0.142,140.0,4.0
39mHYiNmLR7p8PXNG8Wll6,Remy Ma,2Ozc0me9PV5vlt8cokwdvI,Lean Back,247426,,album,True,,0.783,0.916,1.0,-3.344,1.0,0.415,0.11,0.0,0.0746,0.695,95.321,4.0
39mHYiNmLR7p8PXNG8Wll6,Remy Ma,25fqrbEPDnqe9Bf8RLL7an,Take Me Home,210840,,album,True,,0.81,0.794,11.0,-4.848,0.0,0.205,0.129,0.0,0.0524,0.834,131.06,4.0
39mHYiNmLR7p8PXNG8Wll6,Remy Ma,2OcBwebjQsdJy76zWvLQvn,Conceited (There's Something About Remy),219560,,album,True,,0.668,0.577,11.0,-7.808,1.0,0.447,0.204,0.0,0.156,0.564,99.565,4.0
39mHYiNmLR7p8PXNG8Wll6,Remy Ma,7Ezwtgfw7khBrpvaNPtMoT,All The Way Up (feat. Infared),191900,,album,True,,0.414,0.807,10.0,-4.12,0.0,0.348,0.0428,0.0,0.822,0.409,175.158,4.0
0uPJNqmDRzjZJZXXG6HDtt,Remy Shand,0hJPZ0v8QxRwGIKiMGKE1G,Take A Message,243866,2002-01-01,album,False,2002.0,0.655,0.611,10.0,-6.54,1.0,0.0402,0.302,4.37e-06,0.111,0.555,80.035,4.0
5VJN4jB6PqqEg4kJiAj6Eu,Renée Elise Goldsberry,2qFIJT5hjqaNFA1GKwl9me,Take a Break,286485,,album,False,,0.552,0.371,4.0,-9.426,1.0,0.227,0.587,0.0,0.18,0.587,81.548,4.0
4jpqm8g4We93Uk6M9M4FDh,Reyna Roberts,7eEr7lgWYudwEKEaWCPiPI,BLACKBIIRD,131949,,album,False,,0.476,0.192,7.0,-12.553,1.0,0.0269,0.716,0.0,0.11,0.201,93.709,4.0
2as15AH2BTrPk8v4gyElmr,Rhenzy Feliz,52xJxFP6TqMuO4Yt0eOkMz,We Don't Talk About Bruno,216120,,album,False,,0.577,0.45,0.0,-8.516,0.0,0.0834,0.357,0.0,0.111,0.83,205.863,4.0
4UDDsluAlTJHl0jM1yL62G,Ric-A-Che',0mdZBJW8KIt2gQpUYAonIR,Coo Coo Chee - Album Version (Edited),232213,,single,False,,0.824,0.655,9.0,-5.346,1.0,0.46,0.373,0.0,0.244,0.618,100.024,4.0
5RQqbE8uh2NwotXk6wvYa6,Ricegum,15Uxmx6D6hW0gY5kc7bpqU,Its Every Night Sis,155193,,single,True,,0.887,0.784,8.0,-5.598,1.0,0.199,0.0244,0.0,0.112,0.408,98.984,4.0
2sF5nNXnrrsCPZlt8ZpyGd,Rich Amiri,69phA1R4gmQsBFRQ3INW8C,ONE CALL,121399,,album,True,,0.65,0.539,1.0,-7.281,1.0,0.0561,0.00617,2.67e-05,0.114,0.253,158.105,4.0
6mXlDbi03T8wXYwWYew0Ut,Rich Boy,6SmPPtaMnfxgz5duA6t9Cu,Throw Some D's,263920,,album,True,,0.697,0.86,11.0,-5.181,1.0,0.43,0.0368,0.0,0.0721,0.433,160.895,4.0
5pU9lKGn9IUnVvOCONrcIS,Rich Gang,7A8d6xGJy2DpNqO2b9DrJu,Tapout,284586,,album,True,,0.763,0.577,8.0,-5.221,1.0,0.175,0.0312,0.0,0.109,0.288,142.056,4.0
5pU9lKGn9IUnVvOCONrcIS,Rich Gang,7DTlsMOQjGysXHpwwpHuPl,Lifestyle,269693,,single,True,,0.546,0.667,1.0,-5.236,1.0,0.274,0.0152,0.0,0.0895,0.471,87.666,4.0
5lHRUCqkQZCIWeX7xG4sYT,Rich Homie Quan,4T0ScSPdQKmGvruK7pavNP,"Flex (Ooh, Ooh, Ooh)",176744,,single,True,,0.726,0.607,2.0,-7.68,1.0,0.0498,0.0389,0.0,0.19,0.891,81.997,4.0
5lHRUCqkQZCIWeX7xG4sYT,Rich Homie Quan,6nu35hLc8zsA9bwBpcuf5L,Type of Way,261320,,album,True,,0.85,0.509,6.0,-9.637,0.0,0.378,0.147,0.0,0.0759,0.763,134.9,4.0
5lHRUCqkQZCIWeX7xG4sYT,Rich Homie Quan,4M7DbskLseolYL7rooP1SN,My Story,227813,,album,True,,0.353,0.575,4.0,-6.784,0.0,0.106,0.0857,0.0,0.319,0.315,159.35,3.0
5lHRUCqkQZCIWeX7xG4sYT,Rich Homie Quan,7DTlsMOQjGysXHpwwpHuPl,Lifestyle,269693,,single,True,,0.546,0.667,1.0,-5.236,1.0,0.274,0.0152,0.0,0.0895,0.471,87.666,4.0
5lHRUCqkQZCIWeX7xG4sYT,Rich Homie Quan,5259GVdvIOBkcqo6L2i9qw,Walk Thru (feat. Problem),187826,,album,True,,0.691,0.492,4.0,-10.815,0.0,0.196,0.405,0.0,0.0955,0.54,92.019,4.0
5lHRUCqkQZCIWeX7xG4sYT,Rich Homie Quan,59PL9AwYjIrIpP04n9gmMR,Ride Out,211908,,compilation,True,,0.696,0.804,5.0,-5.648,0.0,0.0933,0.0469,0.0,0.448,0.536,93.001,4.0
5lHRUCqkQZCIWeX7xG4sYT,Rich Homie Quan,1TkWsnheqK0gBtvh07BtNX,$ave Dat Money (feat. Fetty Wap & Rich Homie Quan),290835,,album,True,,0.858,0.697,2.0,-5.361,1.0,0.23,0.114,0.0,0.224,0.364,98.013,4.0
2WCSTqqMwguiIpPSzuE5UF,Rich Kidz,4i3IBAYQQRdiGjbsK4AHuS,Out the Speakers,193846,,single,False,,0.674,0.921,1.0,-3.274,1.0,0.0524,0.0112,0.84,0.952,0.279,103.966,4.0
1pPmIToKXyGdsCF6LmqLmI,Rich The Kid,2EgB4n6XyBsuNUbuarr4eG,New Freezer (feat. Kendrick Lamar),191937,,album,True,,0.885,0.698,0.0,-9.101,1.0,0.364,0.0399,0.0,0.195,0.577,140.07,4.0
1pPmIToKXyGdsCF6LmqLmI,Rich The Kid,1ZAyjvIk9YiD76yYy0TEG6,Plug Walk,175229,,album,True,,0.872,0.519,11.0,-6.531,1.0,0.177,0.203,0.0,0.108,0.154,95.006,4.0
1pPmIToKXyGdsCF6LmqLmI,Rich The Kid,2QihWAl9xAwGPm5vGoO7uM,TAlk tO Me (with Rich The Kid),184489,,album,True,,0.731,0.657,0.0,-8.56,1.0,0.0434,0.06,0.0,0.0874,0.491,159.97,4.0
1pPmIToKXyGdsCF6LmqLmI,Rich The Kid,3KLo7ByvjCNyBrfz5DZ2mO,Splashin,177864,,album,True,,0.942,0.382,10.0,-8.099,1.0,0.564,0.00192,0.0,0.092,0.379,100.017,4.0
1pPmIToKXyGdsCF6LmqLmI,Rich The Kid,4hanO6Du5J7QEguNHYZHmw,Daddy (feat. Rich The Kid),151146,,album,True,,0.869,0.59,11.0,-8.214,1.0,0.257,0.07,0.0,0.236,0.479,107.934,4.0
1pPmIToKXyGdsCF6LmqLmI,Rich The Kid,4HTY26kzdGCKJF1EqcRd2J,Feelin' Like Tunechi,186059,,album,True,,0.559,0.532,5.0,-7.679,0.0,0.353,0.174,0.0,0.136,0.529,85.843,5.0
27sxIn9cqlHftnewCLqEFd,Richard Hickox,6ACoxECTLvv7qK9iDSWr4i,"Messiah, HWV 56: Accompagnato. Behold, I tell you a mystery (Bass)",38960,,album,False,,0.32,0.0717,5.0,-23.082,0.0,0.0396,0.873,0.000281,0.186,0.28,69.693,3.0
4qU7IJSReZnsLy5907Mtau,Richy Mitch & The Coal Miners,6me7F0aaZjwDo6RJ5MrfBD,Evergreen,87000,,album,False,,0.555,0.216,3.0,-11.661,1.0,0.0721,0.557,0.00416,0.109,0.504,79.109,3.0
1sBkRIssrMs1AbVkOJbc7a,Rick Ross,2sOj9vyd6yiss9W1IK6chU,"GOD DID (feat. Rick Ross, Lil Wayne, Jay-Z, John Legend & Fridayy)",501648,,album,True,,0.42,0.725,8.0,-4.262,1.0,0.223,0.092,0.0,0.18,0.186,77.941,1.0
1sBkRIssrMs1AbVkOJbc7a,Rick Ross,3Vg7nPYlOrCkcV1abKbRQ1,Everyday Hustle,226946,,album,True,,0.557,0.704,6.0,-5.641,0.0,0.39,0.0595,0.0,0.676,0.378,179.494,3.0
1sBkRIssrMs1AbVkOJbc7a,Rick Ross,3hQCHzkE5oSA3F1xM8bpcM,Hustlin',254093,,album,True,,0.502,0.652,9.0,-7.224,1.0,0.3,0.0848,0.0,0.0675,0.648,136.08,4.0
1sBkRIssrMs1AbVkOJbc7a,Rick Ross,39SQnz9u6zd91nZdaPmmJK,Push It,208600,,album,True,,0.66,0.765,7.0,-7.121,1.0,0.245,0.227,0.0,0.376,0.771,151.073,4.0
1sBkRIssrMs1AbVkOJbc7a,Rick Ross,67LLvp5hpAtJRZQa7frobT,The Boss,225653,,album,True,,0.418,0.842,7.0,-4.108,1.0,0.352,0.00867,0.0,0.306,0.582,83.835,4.0
1sBkRIssrMs1AbVkOJbc7a,Rick Ross,55E78MhBGQ4IPZcQ3R5BAH,Here I Am,209546,,album,True,,0.747,0.721,10.0,-5.729,0.0,0.157,0.176,0.0,0.0792,0.459,109.786,4.0
1sBkRIssrMs1AbVkOJbc7a,Rick Ross,2rz6VejmNOpW1alXsDERp1,Magnificent,257480,,album,True,,0.631,0.755,7.0,-7.208,1.0,0.135,0.00739,0.0,0.089,0.444,91.378,4.0
1sBkRIssrMs1AbVkOJbc7a,Rick Ross,6etuQn3IkhqFU8RA14b5US,Welcome To The World,183200,,album,True,,0.602,0.932,6.0,-4.05,1.0,0.066,0.00535,0.0,0.248,0.619,116.017,4.0
1sBkRIssrMs1AbVkOJbc7a,Rick Ross,1PSOEWhJXNJ0NpjgedMqZ6,Maybach Music 2,299866,,album,True,,0.333,0.769,4.0,-6.85,0.0,0.385,0.0728,0.0,0.322,0.334,76.307,4.0
1sBkRIssrMs1AbVkOJbc7a,Rick Ross,1GxvjSEB6lQOLz2KITn32r,Super High,226493,,album,True,,0.581,0.713,4.0,-6.637,0.0,0.195,0.00981,0.0,0.216,0.561,166.089,4.0
1sBkRIssrMs1AbVkOJbc7a,Rick Ross,35QGdv6aFbIaLM0Ozr3rHt,B.M.F. (Blowin' Money Fast),250306,,album,True,,0.72,0.863,2.0,-4.226,1.0,0.0562,0.0174,0.0,0.178,0.363,139.98,4.0
1sBkRIssrMs1AbVkOJbc7a,Rick Ross,5W7xC99N2Zzfh69r7I7zWK,Aston Martin Music,270626,,album,True,,0.57,0.58,1.0,-5.547,1.0,0.21,0.0124,0.0,0.0498,0.404,171.812,4.0
1sBkRIssrMs1AbVkOJbc7a,Rick Ross,1ZHYJ2Wwgxes4m8Ba88PeK,Monster,378893,,album,True,,0.628,0.692,2.0,-5.64,1.0,0.202,0.00244,0.0129,0.668,0.0963,124.887,5.0
1sBkRIssrMs1AbVkOJbc7a,Rick Ross,3V8zitLu3UTaYmflW0iCco,Welcome To My Hood,250373,,album,True,,0.598,0.7,8.0,-3.903,1.0,0.206,0.0074,0.0,0.281,0.558,139.471,4.0
1sBkRIssrMs1AbVkOJbc7a,Rick Ross,0dpok9LbD1eATa5XPMardF,John,286973,,album,True,,0.59,0.819,11.0,-4.472,1.0,0.111,0.0144,0.0,0.112,0.423,77.516,4.0
1sBkRIssrMs1AbVkOJbc7a,Rick Ross,6aD178OGxT0Z1NU36g52X5,9 Piece,239986,,single,True,,0.676,0.637,11.0,-6.856,1.0,0.322,0.00212,0.0,0.271,0.146,144.98,4.0
1sBkRIssrMs1AbVkOJbc7a,Rick Ross,608a1wIsSd5KzMEqm1O7w3,I'm On One,296146,,album,True,,0.413,0.807,11.0,-3.499,0.0,0.318,0.0537,0.0,0.631,0.438,149.336,4.0
1sBkRIssrMs1AbVkOJbc7a,Rick Ross,7FAXe9lI8vzAJYgYv2xoSC,That Way (feat. Jeremih & Rick Ross),269266,,album,True,,0.683,0.691,6.0,-6.435,0.0,0.23,0.0379,0.0,0.0578,0.295,73.469,4.0
1sBkRIssrMs1AbVkOJbc7a,Rick Ross,24XPxbzGwOlPKf1pdf1ZtW,You The Boss,280666,,single,True,,0.714,0.68,11.0,-6.57,1.0,0.14,0.00704,0.0,0.139,0.473,140.992,4.0
1sBkRIssrMs1AbVkOJbc7a,Rick Ross,5tZmLjU4vhPlJb12IweZuB,Ambition (feat. Meek Mill & Rick Ross),302546,,album,True,,0.42,0.744,8.0,-5.033,1.0,0.396,0.398,8.54e-06,0.192,0.324,161.792,4.0
1sBkRIssrMs1AbVkOJbc7a,Rick Ross,7sjwaBQ6M3aVigYfBjm1sL,Ima Boss (feat. Rick Ross),250240,,compilation,True,,0.37,0.87,5.0,-2.09,1.0,0.271,0.0415,0.0,0.604,0.331,79.092,4.0
1sBkRIssrMs1AbVkOJbc7a,Rick Ross,2lD4LsB3iQVnddkVM2RFAl,Take It To The Head,267173,,album,True,,0.714,0.846,11.0,-2.802,0.0,0.0787,0.00146,0.0,0.682,0.634,141.976,4.0
1sBkRIssrMs1AbVkOJbc7a,Rick Ross,0XgyAhZ70xUnFpoPVEX9yM,Think Like A Man (feat. Rick Ross),241173,,compilation,False,,0.648,0.687,10.0,-3.766,0.0,0.0458,0.0078,0.0,0.358,0.816,77.468,4.0
1sBkRIssrMs1AbVkOJbc7a,Rick Ross,0nq6sfr8z1R5KJ4XUk396e,Stay Schemin,267720,,single,True,,0.541,0.735,7.0,-4.234,0.0,0.167,0.0611,0.0,0.12,0.322,162.305,4.0
1sBkRIssrMs1AbVkOJbc7a,Rick Ross,4MevEW6tsWrpmzPKaqK0Uw,Lemme See (feat. Rick Ross),252826,,album,False,,0.656,0.725,1.0,-4.067,1.0,0.0596,0.0262,0.0,0.0712,0.403,153.873,4.0
1sBkRIssrMs1AbVkOJbc7a,Rick Ross,1BvTqJLeB9ZeGU01gFzJbh,"Bag of Money (feat. Rick Ross, Meek Mill & T-Pain)",247293,,single,True,,0.536,0.56,8.0,-5.668,1.0,0.26,0.0379,0.0,0.114,0.279,139.91,4.0
1sBkRIssrMs1AbVkOJbc7a,Rick Ross,0n0HybfiBU3YDQNVtWugtm,I Wish You Would,237346,,album,True,,0.705,0.873,5.0,-1.311,1.0,0.0504,0.0497,0.0,0.342,0.619,141.973,4.0
1sBkRIssrMs1AbVkOJbc7a,Rick Ross,3Jv1XgMPVjdN5xGfnRJ20s,Pop That,303533,,album,True,,0.734,0.892,2.0,-1.856,1.0,0.125,0.0648,0.0,0.58,0.605,138.031,4.0
1sBkRIssrMs1AbVkOJbc7a,Rick Ross,27mF2eUbhExYWiOT0y9cuc,Diced Pineapples,276160,,album,True,,0.511,0.735,2.0,-6.026,1.0,0.239,0.352,0.0,0.196,0.379,110.965,5.0
1sBkRIssrMs1AbVkOJbc7a,Rick Ross,08ljt6NCNAgewQaMya1URa,Bugatti,269266,,album,True,,0.6,0.592,1.0,-4.947,1.0,0.0545,0.0191,0.0,0.0955,0.0663,130.205,4.0
1sBkRIssrMs1AbVkOJbc7a,Rick Ross,04a1HkNH7LFsG5mEiLN7vl,No New Friends - SFTB Remix,308333,,album,True,,0.703,0.681,2.0,-6.356,1.0,0.133,0.00589,0.0,0.449,0.245,124.928,4.0
1sBkRIssrMs1AbVkOJbc7a,Rick Ross,3PBC860LAeS4utDAqlqIe2,F*ckwithmeyouknowigotit,243413,,album,True,,0.611,0.464,10.0,-8.068,0.0,0.294,0.0171,0.214,0.0794,0.274,127.766,4.0
1sBkRIssrMs1AbVkOJbc7a,Rick Ross,7mngLA9NZEB7mZqfbOvEPS,Sanctified,289626,,album,True,,0.739,0.52,9.0,-6.301,1.0,0.068,0.0754,0.0,0.382,0.247,126.039,4.0
1sBkRIssrMs1AbVkOJbc7a,Rick Ross,1dMRwAGThjgwoJetd21QLs,The Devil Is A Lie,310666,,album,True,,0.68,0.83,5.0,-3.922,0.0,0.0926,0.00167,0.0,0.382,0.636,102.919,4.0
1sBkRIssrMs1AbVkOJbc7a,Rick Ross,3fBbfrWZUuWWrMQXFISr7N,New Flame (feat. Usher & Rick Ross),244226,,album,True,,0.702,0.629,1.0,-4.292,1.0,0.041,0.0506,0.0,0.0963,0.446,141.967,4.0
1sBkRIssrMs1AbVkOJbc7a,Rick Ross,4VJ7mnW4wjjIgPBM6KWvPu,"Do You Mind (feat. Nicki Minaj, Chris Brown, August Alsina, Jeremih, Future & Rick Ross)",325614,,album,True,,0.412,0.548,10.0,-6.981,1.0,0.243,0.0173,0.0,0.181,0.176,81.293,4.0
1sBkRIssrMs1AbVkOJbc7a,Rick Ross,6adehXz8vMUmXWJhEIdE6e,Sorry,330506,,album,True,,0.616,0.642,8.0,-7.274,0.0,0.0935,0.137,0.0,0.0958,0.686,82.75,4.0
1sBkRIssrMs1AbVkOJbc7a,Rick Ross,6JyuJFedEvPmdWQW0PkbGJ,Purple Lamborghini (with Rick Ross),215510,,single,True,,0.457,0.899,10.0,-2.591,0.0,0.132,0.0019,0.0,0.831,0.298,147.268,4.0
1sBkRIssrMs1AbVkOJbc7a,Rick Ross,1KZ0Xo6Mmeprp1Sw5xCHYz,Trap Trap Trap (feat. Young Thug & Wale),275720,,album,True,,0.729,0.838,8.0,-4.476,0.0,0.313,0.00612,0.0,0.0721,0.349,136.869,4.0
1sBkRIssrMs1AbVkOJbc7a,Rick Ross,7lxZbmtC6SkUc2yXBgDOdO,"On Everything (feat. Travis Scott, Rick Ross & Big Sean)",233293,,album,True,,0.542,0.755,1.0,-3.68,1.0,0.0614,0.0232,0.0,0.225,0.267,168.22,4.0
1sBkRIssrMs1AbVkOJbc7a,Rick Ross,4iQ5gmTAzWfK8JyFC2LBox,What's Free (feat. Rick Ross & Jay Z),362839,,album,True,,0.511,0.718,11.0,-6.293,0.0,0.404,0.000322,0.0,0.111,0.267,166.42,4.0
1sBkRIssrMs1AbVkOJbc7a,Rick Ross,5ry2OE6R2zPQFDO85XkgRb,Money In The Grave (Drake ft. Rick Ross),205426,,single,True,,0.831,0.502,10.0,-4.045,0.0,0.046,0.101,0.0,0.122,0.101,100.541,4.0
1sBkRIssrMs1AbVkOJbc7a,Rick Ross,1rX5L6pyl3rVWb55D8Cprr,Gold Roses (feat. Drake),349600,,album,True,,0.502,0.633,1.0,-5.8,1.0,0.419,0.00991,0.0,0.389,0.552,83.226,4.0
1sBkRIssrMs1AbVkOJbc7a,Rick Ross,4FRW5Nza1Ym91BGV4nFWXI,Lemon Pepper Freestyle (feat. Rick Ross),383036,,single,True,,0.77,0.637,1.0,-5.53,1.0,0.345,0.103,0.0,0.171,0.431,94.966,4.0
1sBkRIssrMs1AbVkOJbc7a,Rick Ross,5EVzgDPaM0LCM3M5exl3z8,Manslaughter (feat. Rick Ross & The-Dream),249230,,album,True,,0.441,0.623,1.0,-7.331,0.0,0.0414,0.135,0.0,0.14,0.285,78.082,4.0
1sBkRIssrMs1AbVkOJbc7a,Rick Ross,50ceCGZ3oD3U5caQV5bP6f,You Only Live Twice (with Lil Wayne & Rick Ross),213103,,album,True,,0.519,0.851,7.0,-6.001,1.0,0.29,0.118,0.0,0.178,0.711,123.823,5.0
7slfeZO9LsJbWgpkIoXBUJ,Ricky Martin,1yKDl9K9lrbIFSpPBzEQtb,Shake Your Bon-Bon,192333,1999-01-01,album,False,1999.0,0.638,0.937,0.0,-4.642,1.0,0.0444,0.0942,0.0,0.327,0.762,100.03,4.0
7slfeZO9LsJbWgpkIoXBUJ,Ricky Martin,1rjHJSGgt10GAtgLrDtHTM,Private Emotion (feat. Meja),241000,1999-01-01,album,False,1999.0,0.51,0.726,1.0,-7.0,1.0,0.0337,0.265,0.0,0.0911,0.489,146.553,4.0
7slfeZO9LsJbWgpkIoXBUJ,Ricky Martin,1uPrIHgYztXSkkcts9jet8,She Bangs - English Version,280626,2000-01-01,album,False,2000.0,0.63,0.95,1.0,-4.012,1.0,0.0806,0.000915,6.51e-06,0.373,0.858,143.866,4.0
7slfeZO9LsJbWgpkIoXBUJ,Ricky Martin,2VspVkHity8i4H9jammhhR,Tal Vez,279226,,album,False,,0.512,0.615,11.0,-5.318,1.0,0.0319,0.216,0.0,0.123,0.193,115.884,4.0
7slfeZO9LsJbWgpkIoXBUJ,Ricky Martin,66opalltEadV4e26GscyMI,I Don't Care (feat. Fat Joe & Amerie) - English Version,231413,,compilation,False,,0.851,0.726,1.0,-7.39,1.0,0.181,0.0456,0.0,0.0518,0.659,103.817,4.0
