track_id,track_name,duration_ms,release_date,album_type,explicit,release_year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,artist_name
20s34XSPIiYMGSFDRSs24t,Body,232706,,album,True,,0.735,0.567,0.0,-5.962,1.0,0.0635,0.554,0.0,0.0659,0.574,149.968,4.0,"Jeremih, Dreezy"
3NJG6vMH1ZsectZkocMEm0,Tiimmy Turner,239853,,single,True,,0.602,0.725,6.0,-3.054,1.0,0.0393,0.174,0.0,0.0786,0.304,122.803,4.0,Desiigner
6JyuJFedEvPmdWQW0PkbGJ,Purple Lamborghini (with Rick Ross),215510,,single,True,,0.457,0.899,10.0,-2.591,0.0,0.132,0.0019,0.0,0.831,0.298,147.268,4.0,"Rick Ross, Skrillex"
39liuGHPxn2sAyvO6DINor,Back on Road,149080,,album,True,,0.833,0.673,1.0,-6.981,0.0,0.315,0.329,0.0,0.136,0.753,148.019,4.0,"Gucci Mane, Drake"
5QrT8pNtw1UnjqFuSUsenv,Pussy Print (feat. Kanye West),215373,,album,True,,0.921,0.373,6.0,-11.513,1.0,0.328,0.212,0.0,0.105,0.179,125.981,4.0,"Gucci Mane, Kanye West"
3F44dsHfwqv3WL2evzjJCw,Wishing,252306,,album,True,,0.477,0.647,3.0,-4.657,0.0,0.343,0.0872,0.0,0.119,0.549,109.856,4.0,"DJ Drama, Skeme, Chris Brown, Lyquin"
4VJ7mnW4wjjIgPBM6KWvPu,"Do You Mind (feat. Nicki Minaj, Chris Brown, August Alsina, Jeremih, Future & Rick Ross)",325614,,album,True,,0.412,0.548,10.0,-6.981,1.0,0.243,0.0173,0.0,0.181,0.176,81.293,4.0,"DJ Khaled, Nicki Minaj, August Alsina, Future, Rick Ross, Jeremih, Chris Brown"
5TqBAOIBe0bQA0spNdcG3k,For Free (feat. Drake),183695,,album,True,,0.916,0.571,10.0,-8.241,0.0,0.2,0.0173,1.11e-06,0.153,0.498,103.521,4.0,"DJ Khaled, Drake"
2eqUZAVXjK61mZqLl4LKJJ,I Got the Keys (feat. Jay-Z & Future),219758,,album,True,,0.686,0.623,1.0,-3.425,1.0,0.13,0.00287,0.00145,0.219,0.176,140.171,4.0,"DJ Khaled, Future, JAY-Z"
4o1zYFH5QWKu3E4MiC6lgE,"Holy Key (feat. Big Sean, Kendrick Lamar & Betty Wright)",281979,,album,True,,0.413,0.928,9.0,-3.671,1.0,0.321,0.106,0.0,0.331,0.469,83.203,4.0,"Betty Wright, DJ Khaled, Big Sean, Kendrick Lamar"
6cEguiQecbXrFlsnMi2ysr,Come and See Me (feat. Drake),235477,,album,True,,0.77,0.347,2.0,-10.265,1.0,0.0623,0.0511,2.57e-06,0.087,0.0583,84.957,4.0,"PARTYNEXTDOOR, Drake"
2IGr3q6ljcpLvHDFLtI0yW,Look Alive,228000,,album,True,,0.786,0.583,0.0,-7.415,1.0,0.0393,0.0552,1.84e-06,0.326,0.229,120.024,4.0,Rae Sremmurd
6fujklziTHa8uoM5OQSfIo,Black Beatles,291893,,album,True,,0.794,0.632,0.0,-6.163,1.0,0.0649,0.142,0.0,0.128,0.355,145.926,4.0,"Gucci Mane, Rae Sremmurd"
6mapJIPnQ23RTAevUoE0DL,Swang,208120,,album,True,,0.681,0.314,8.0,-9.319,1.0,0.0581,0.2,9.82e-06,0.1,0.166,139.992,4.0,Rae Sremmurd
2Gyc6e2cLxA5hoX1NOvYnU,Say It,237786,,album,True,,0.546,0.529,11.0,-10.511,0.0,0.0583,0.0869,6.37e-06,0.124,0.248,107.333,4.0,Tory Lanez
1EeQUb8jruGF8JRt1BgKve,Uber Everywhere,153440,,album,True,,0.783,0.463,1.0,-15.074,1.0,0.243,0.0492,0.0,0.181,0.151,140.165,4.0,MadeinTYO
16Ah4QqH4mgYVXqfC4mdSd,LUV,228640,,album,True,,0.542,0.528,11.0,-8.113,0.0,0.243,0.0108,0.0,0.117,0.253,190.42,4.0,Tory Lanez
5oyUurs28XRagLa8lgm6V3,Too Much Sauce (feat. Future & Lil Uzi Vert),223093,,single,True,,0.96,0.547,6.0,-6.992,0.0,0.0786,0.0496,0.0,0.216,0.186,121.01,4.0,"Future, DJ ESCO, Lil Uzi Vert"
19YKaevk2bce4odJkP5L22,Nikes,314075,,album,True,,0.633,0.395,8.0,-9.638,1.0,0.0857,0.692,0.000222,0.108,0.123,138.023,4.0,Frank Ocean
2ZWlPOoWh0626oTaHrnl2a,Ivy,249191,,album,True,,0.575,0.386,9.0,-9.584,0.0,0.037,0.785,0.000289,0.229,0.466,116.408,4.0,Frank Ocean
35xSkNIXi504fcEwz9USRB,Solo,257380,,album,True,,0.469,0.289,5.0,-10.625,0.0,0.0366,0.85,2.48e-06,0.161,0.258,133.805,4.0,Frank Ocean
7eqoqGkKwgOaWNNHx90uEZ,Nights,307151,,album,True,,0.457,0.551,5.0,-9.36,0.0,0.167,0.427,1.15e-06,0.113,0.428,89.87,4.0,Frank Ocean
2bngdHLbrOmgQJwrFTZ08i,Dumb Dick (feat. Ms. Trill),279106,,single,True,,0.79,0.525,9.0,-8.134,1.0,0.182,0.0764,0.0,0.383,0.764,158.41,4.0,"Ms. Trill, Level"
55OdqrG8WLmsYyY1jijD9b,Wyclef Jean,236293,,album,True,,0.863,0.576,5.0,-5.687,0.0,0.239,0.124,0.0,0.143,0.832,132.054,4.0,Young Thug
7kJlTKjNZVT26iwiDUVhRm,Blow Your Mind (Mwah),178583,,single,True,,0.654,0.796,2.0,-4.761,0.0,0.122,0.0188,0.0,0.0948,0.491,108.854,4.0,Dua Lipa
1CDBn2Lm7E63XKQDsdCq6O,No Limit (feat. Young Thug),228613,,album,True,,0.717,0.523,10.0,-6.506,0.0,0.0611,0.0799,0.0,0.206,0.282,127.047,4.0,"USHER, Young Thug"
6gBFPUFcJLzWGx4lenP6h2,goosebumps,243836,,album,True,,0.841,0.728,7.0,-3.37,1.0,0.0484,0.0847,0.0,0.149,0.43,130.049,4.0,Travis Scott
5uQOauh47VFt3B2kV9kRXw,My Shit,128156,,album,True,,0.812,0.621,5.0,-8.3,1.0,0.0515,0.244,0.0,0.099,0.847,77.998,4.0,A Boogie Wit da Hoodie
0ESJlaM8CE1jRWaNtwSNj8,beibs in the trap,213863,,album,True,,0.743,0.571,7.0,-6.054,0.0,0.145,0.24,0.0,0.291,0.495,119.054,4.0,Travis Scott
2TyCAfhwu5tRqFW8VnGMIL,Don't Touch My Hair (feat. Sampha),257546,,album,True,,0.823,0.411,0.0,-7.061,1.0,0.0557,0.409,0.00135,0.649,0.397,90.997,4.0,"Sampha, Solange"
7jeKc9NVwimgsAsCM9Fnkx,All Eyez (feat. Jeremih),215297,,album,True,,0.419,0.655,0.0,-6.679,1.0,0.247,0.0571,0.0,0.0962,0.354,76.835,3.0,"The Game, Jeremih"
36evXa8bNvfBYNzePEWhG1,"New Level REMIX (feat. Future, A$AP Rocky & Lil Uzi Vert)",251194,,single,True,,0.711,0.663,11.0,-5.805,1.0,0.142,0.03,0.0,0.123,0.214,121.112,4.0,"A$AP Rocky, Future, Lil Uzi Vert, A$AP Ferg"
4ckuS4Nj4FZ7i3Def3Br8W,Sneakin’,251333,,single,True,,0.806,0.558,8.0,-6.538,1.0,0.172,0.00496,1.45e-06,0.16,0.26,85.011,4.0,"21 Savage, Drake"
3tJ4y2Zqx6gM9xOAuFfsSF,Cool Girl,199179,,album,True,,0.674,0.694,9.0,-7.076,0.0,0.109,0.313,7.17e-06,0.0752,0.203,101.993,4.0,Tove Lo
5J5PXmMdQ2nh1lZOal8KmK,Litty (feat. Tory Lanez),280615,,album,True,,0.592,0.701,10.0,-4.014,0.0,0.0858,0.0451,0.0,0.327,0.282,129.501,4.0,"Meek Mill, Tory Lanez, Sound M.O.B."
40WxFAbt8UEK7jKLmIxRNY,Offended (feat. Young Thug & 21 Savage),255483,,album,True,,0.92,0.53,4.0,-7.399,0.0,0.341,0.187,0.0,0.103,0.363,123.968,4.0,"21 Savage, Meek Mill, Young Thug"
3m62bJJXGyQKdR9XyRocnl,"Two Birds, One Stone",238960,,single,True,,0.529,0.838,8.0,-2.619,1.0,0.212,0.337,0.0,0.127,0.355,88.052,4.0,Drake
0bLwBXrMd3z96utPHeuQDK,On the Regular,184109,,album,True,,0.781,0.764,2.0,-3.252,1.0,0.164,0.0175,0.0,0.102,0.352,146.03,4.0,Meek Mill
1gta5fLTR1VhUMwwGxP6vA,The Difference (feat. Quavo),205478,,album,True,,0.727,0.513,8.0,-7.582,1.0,0.212,0.00294,0.0,0.33,0.238,149.981,4.0,"Quavo, Meek Mill"
7Gs3otHnZDq514kFHf0nx7,Blue Notes,227808,,album,True,,0.515,0.431,4.0,-8.251,1.0,0.257,0.665,0.0,0.147,0.184,141.392,4.0,Meek Mill
7lidCG4c4lX6hIRXt0MKVA,Blessed Up,201254,,album,True,,0.647,0.59,6.0,-9.931,1.0,0.247,0.0609,0.0,0.381,0.415,92.275,4.0,Meek Mill
0q5DrtpnnGpOvBy5nnPMbe,Timeless (feat. DJ SPINKING),184000,,single,True,,0.569,0.761,5.0,-6.071,0.0,0.475,0.261,6.71e-06,0.0748,0.325,180.122,4.0,"DJ SpinKing, A Boogie Wit da Hoodie"
3wUX7HpXS382s1DHTRouVk,We The People....,172013,,album,True,,0.709,0.805,1.0,-5.471,1.0,0.0638,0.00925,0.0,0.141,0.897,92.601,4.0,A Tribe Called Quest
76hfruVvmfQbw0eYn1nmeC,Cake By The Ocean,219146,,album,True,,0.774,0.753,4.0,-5.446,0.0,0.0517,0.152,0.0,0.0371,0.896,119.002,4.0,DNCE
4AtZRwSR8BOTTQg5ihSggt,PRBLMS,246773,,album,True,,0.417,0.58,9.0,-4.574,1.0,0.207,0.0307,1.45e-06,0.179,0.139,68.58,5.0,6LACK
7MXVkk9YMctZqd1Srtv4MB,Starboy,230453,,album,True,,0.679,0.587,7.0,-7.015,1.0,0.276,0.141,6.35e-06,0.137,0.486,186.003,4.0,"The Weeknd, Daft Punk"
4F7A0DXBrmUAkp32uenhZt,Party Monster,249213,,album,True,,0.573,0.63,1.0,-8.389,1.0,0.105,0.189,2.31e-05,0.259,0.218,77.525,4.0,The Weeknd
37F0uwRSrdzkBiuj0D5UHI,Reminder,218880,,album,True,,0.705,0.505,8.0,-6.923,1.0,0.193,0.142,0.0,0.164,0.388,160.053,4.0,The Weeknd
4mU5iXHeLgbR94siF7p1sY,Six Feet Under,237573,,album,True,,0.772,0.504,6.0,-8.219,0.0,0.0761,0.129,0.0,0.125,0.244,140.035,4.0,The Weeknd
36YCdzT57us0LhDmCYtrNE,Rockin’,232880,,album,True,,0.738,0.885,9.0,-5.547,0.0,0.206,0.0133,0.0,0.0821,0.752,112.878,4.0,The Weeknd
0NWqNXBJTpXbkI5rPWNy3p,All I Know,321026,,album,True,,0.464,0.417,8.0,-10.614,0.0,0.0786,0.421,0.000202,0.102,0.172,120.049,4.0,"Future, The Weeknd"
6pDVjCUA3B1vg9waKutAsv,Attention,197653,,album,True,,0.671,0.428,4.0,-7.052,0.0,0.124,0.688,0.000182,0.119,0.362,148.04,4.0,The Weeknd
3y9cCbnBn0zjkJa2YkOj70,Black Barbies,254080,,single,True,,0.809,0.588,0.0,-5.167,1.0,0.0869,0.0878,7.24e-05,0.171,0.249,146.024,4.0,"Mike WiLL Made-It, Nicki Minaj"
0WtDGnWL2KrMCk0mI1Gpwz,Redbone,326933,,album,True,,0.745,0.353,1.0,-10.614,1.0,0.0983,0.174,0.00662,0.118,0.598,160.111,4.0,Childish Gambino
0eneujAc4PxkdjP25Gsue1,False Prophets,237426,,single,True,,0.729,0.739,8.0,-9.5,0.0,0.338,0.696,9.37e-06,0.164,0.749,90.306,4.0,J. Cole
1wIQtB3UQ1TfjNMZZqO6eh,everybody dies,161826,,single,True,,0.779,0.694,9.0,-9.376,1.0,0.2,0.281,1.36e-05,0.109,0.569,82.861,4.0,J. Cole
6eT7xZZlB2mwyzJ2sUKG6w,White Iverson,256532,,album,True,,0.675,0.561,7.0,-7.678,1.0,0.0352,0.233,0.0,0.0793,0.309,130.098,4.0,Post Malone
5yuShbu70mtHXY0yLzCQLQ,Go Flex,179613,,album,True,,0.665,0.498,5.0,-8.185,1.0,0.083,0.23,0.0,0.0757,0.127,81.958,4.0,Post Malone
0H8XeaJunhvpBdBFIYi6Sh,Deja Vu,234213,,album,True,,0.619,0.69,7.0,-6.508,1.0,0.0471,0.0931,0.0,0.131,0.333,133.932,4.0,"Justin Bieber, Post Malone"
6I6NX6tjGsxFAsIfGzY9lJ,Deja Vu,264746,,album,True,,0.657,0.421,9.0,-11.378,1.0,0.412,0.352,0.000218,0.187,0.181,174.063,4.0,J. Cole
6AGON2BGdPmPMJGiiNuuwl,Immortal,201666,,album,True,,0.744,0.43,3.0,-10.604,0.0,0.309,0.455,2.73e-06,0.126,0.266,92.039,4.0,J. Cole
0utlOiJy2weVl9WTkcEWHy,Neighbors,216520,,album,True,,0.898,0.283,6.0,-12.335,0.0,0.356,0.319,0.000383,0.11,0.469,138.97,4.0,J. Cole
3pjUyVbFmM96tYhSaKJwTt,Change,331480,,album,True,,0.74,0.523,11.0,-10.753,0.0,0.233,0.666,0.00142,0.0968,0.235,97.063,4.0,J. Cole
0HtOJj7Kl74s1Ngf3MWeif,She's Mine Pt. 1,209080,,album,True,,0.439,0.204,2.0,-15.165,1.0,0.0587,0.766,0.0913,0.284,0.0408,139.652,4.0,J. Cole
3MWlVSkoLS1e66nlZ2tuWJ,For Whom The Bell Tolls,127880,,album,True,,0.595,0.416,10.0,-10.957,0.0,0.0366,0.536,0.0,0.293,0.185,74.556,4.0,J. Cole
2z3joGXrdGL2iEjIKQTiN1,Ville Mentality,194346,,album,True,,0.87,0.386,7.0,-7.843,0.0,0.0684,0.745,0.00013,0.122,0.642,119.91,3.0,J. Cole
1vvnYpYEMVB4aq9I6tHIEB,4 Your Eyez Only,530253,,album,True,,0.701,0.485,11.0,-10.305,0.0,0.364,0.367,6.31e-05,0.0852,0.496,78.863,4.0,J. Cole
77IAeEz8LEchPN8UNjaTJ2,Foldin Clothes,316920,,album,True,,0.698,0.487,7.0,-9.887,0.0,0.312,0.234,0.00086,0.0724,0.614,161.943,4.0,J. Cole
3a1lNhkSLSkpJE4MSHpDu9,Congratulations,220293,,album,True,,0.63,0.804,6.0,-4.183,1.0,0.0364,0.215,0.0,0.253,0.492,123.146,4.0,"Quavo, Post Malone"
75ZvA4QfFiZvzhj2xkaWAh,I Fall Apart,223346,,album,True,,0.556,0.538,8.0,-5.408,0.0,0.0382,0.0689,0.0,0.196,0.291,143.946,4.0,Post Malone
5tFep7dXGd7vEJ668wTPux,Both (feat. Drake),190311,,album,True,,0.85,0.405,7.0,-7.509,0.0,0.225,0.119,0.000118,0.0707,0.344,139.976,4.0,"Gucci Mane, Drake"
2xbI8Vmyv3TkpTdywpPyNw,Selfish,245604,,album,True,,0.638,0.6,1.0,-5.84,0.0,0.0438,0.114,0.0,0.187,0.0399,101.981,4.0,PnB Rock
7guTVjzgdF5IJ1VPfkqdjo,Running Back (feat. Lil Wayne),215360,,single,True,,0.587,0.671,2.0,-4.48,1.0,0.144,0.0823,0.0,0.161,0.1,127.133,4.0,"Lil Wayne, Wale"
6Dwtha2FtZFoMEBh5GR2sq,CRZY,191720,,album,True,,0.827,0.702,6.0,-7.264,1.0,0.267,0.226,5.04e-05,0.158,0.694,130.02,4.0,Kehlani
0M9ydKzuF3oZTfYYPfaGX1,Bad and Boujee (feat. Lil Uzi Vert),343150,,album,True,,0.926,0.666,11.0,-5.314,1.0,0.244,0.0611,0.0,0.123,0.168,127.079,4.0,"Lil Uzi Vert, Migos"
2wSQyp6VzUopSFBinRo1iD,Distraction,235693,,album,True,,0.66,0.698,5.0,-6.266,0.0,0.0467,0.0266,0.0,0.296,0.396,120.959,4.0,Kehlani
1rkfJLgTlB6XYNjgZ0sVaK,T-Shirt,242407,,album,True,,0.865,0.687,10.0,-3.744,0.0,0.217,0.242,0.0,0.158,0.486,139.023,4.0,Migos
0TBgMKD86t1VP3IzhxCoUl,Slippery (feat. Gucci Mane),304041,,album,True,,0.92,0.675,1.0,-5.661,0.0,0.263,0.307,0.0,0.104,0.749,141.967,4.0,"Gucci Mane, Migos"
5Q6DJEgNTiN9xcOQzKmw9F,Kelly Price (feat. Travis Scott),363934,,album,True,,0.745,0.686,4.0,-5.7,0.0,0.0313,0.528,0.0,0.176,0.437,121.978,4.0,"Travis Scott, Migos"
4BqE5Rg3r4Rtizvm3IicrN,Call Casting,232705,,album,True,,0.852,0.727,1.0,-4.851,1.0,0.267,0.0962,0.0,0.154,0.496,130.015,4.0,Migos
2Kf9fwIOwZwd6Aw7OxfkF0,I'm Better (feat. Lamb),213120,,single,True,,0.926,0.354,10.0,-10.773,1.0,0.511,0.374,0.0,0.49,0.561,105.005,4.0,"Missy Elliott, lamb"
2jGEiQ3otr4CPIeBgefjRA,Get Right Witcha,257545,,album,True,,0.95,0.743,10.0,-5.861,0.0,0.238,0.0646,1.11e-05,0.103,0.619,136.983,4.0,Migos
3zrks1xFx1ATYzEx5mX3Q8,Culture (feat. DJ Khaled),153557,,album,True,,0.825,0.7,11.0,-5.099,0.0,0.243,0.0379,0.0,0.139,0.317,132.994,4.0,"DJ Khaled, Migos"
0SGkqnVQo9KPytSri1H6cF,Bounce Back,222360,,album,True,,0.785,0.575,1.0,-5.628,0.0,0.133,0.105,0.0,0.129,0.272,81.529,4.0,Big Sean
0Fv5N0cHBsl4bzCbollCAS,Moves,142906,,album,True,,0.812,0.523,2.0,-5.287,1.0,0.259,0.0432,0.0,0.154,0.381,75.524,4.0,Big Sean
1MksGqIztTT6M9R1ErKVs8,No Favors,325840,,album,True,,0.482,0.781,11.0,-5.334,1.0,0.412,0.629,3e-06,0.413,0.336,57.967,5.0,"Big Sean, Eminem"
1r0faljjM2b876iNoaDUh5,Sacrifices,287320,,album,True,,0.779,0.56,10.0,-7.564,0.0,0.253,0.258,0.0,0.241,0.421,142.031,4.0,"Big Sean, Migos"
4atJ40xfasjdM9ZF3p07BV,Halfway Off The Balcony,230960,,album,True,,0.523,0.804,8.0,-6.453,1.0,0.25,0.329,0.0,0.228,0.144,125.098,4.0,Big Sean
1jQsKN68yE94tMYml0wHMd,Jump Out The Window,213693,,album,True,,0.747,0.704,1.0,-6.744,1.0,0.1,0.134,0.0,0.131,0.507,136.933,4.0,Big Sean
1u0MOgWF1bbylVxpJG2ZjB,Owe Me,271693,,album,True,,0.616,0.608,8.0,-8.828,1.0,0.154,0.432,0.0,0.115,0.415,142.319,4.0,Big Sean
0URaKGzNTtzKRtsJN1RkA9,Light,210506,,album,True,,0.479,0.61,7.0,-5.976,0.0,0.0673,0.825,0.0,0.108,0.181,92.531,3.0,"Big Sean, Jeremih"
7Ezwtgfw7khBrpvaNPtMoT,All The Way Up (feat. Infared),191900,,album,True,,0.414,0.807,10.0,-4.12,0.0,0.348,0.0428,0.0,0.822,0.409,175.158,4.0,"Remy Ma, Fat Joe, InfaRed, French Montana"
7floNISpH8VF4z4459Qo18,Look At Me!,126345,,single,True,,0.763,0.726,1.0,-6.405,1.0,0.282,0.259,0.0,0.0976,0.349,139.059,4.0,XXXTENTACION
6kex4EBAj0WHXDKZMEJaaF,Swalla (feat. Nicki Minaj & Ty Dolla $ign),216408,,single,True,,0.689,0.789,1.0,-4.901,1.0,0.122,0.154,0.0,0.203,0.745,98.043,4.0,"Jason Derulo, Nicki Minaj, Ty Dolla $ign"
3J8Q6aBhjpvao8BsBQ6H9Y,Everyday We Lit (feat. PnB Rock),197170,,album,True,,0.758,0.646,7.0,-4.701,1.0,0.113,0.128,0.0,0.0776,0.589,155.949,4.0,"PnB Rock, YFN Lucci"
0j8zLbIueSkVqB3Tl6PsjA,Regret In Your Tears,229573,,single,True,,0.77,0.477,0.0,-10.972,0.0,0.0802,0.749,0.208,0.166,0.248,106.128,4.0,Nicki Minaj
63NTlJWNS65JjsE3QJYr20,Changed It,295653,,single,True,,0.807,0.64,11.0,-8.329,0.0,0.399,0.628,0.0,0.115,0.649,143.98,4.0,"Nicki Minaj, Lil Wayne"
7KcGEssn7BnJdTgildK5y0,No Frauds,272453,,single,True,,0.867,0.558,1.0,-6.975,1.0,0.258,0.0884,4.05e-06,0.541,0.432,139.061,4.0,"Nicki Minaj, Drake, Lil Wayne"
6Nle9hKrkL1wQpwNfEkxjh,Chanel,210285,,single,True,,0.776,0.503,0.0,-5.732,0.0,0.237,0.874,0.0,0.112,0.473,110.134,4.0,Frank Ocean
1KZ0Xo6Mmeprp1Sw5xCHYz,Trap Trap Trap (feat. Young Thug & Wale),275720,,album,True,,0.729,0.838,8.0,-4.476,0.0,0.313,0.00612,0.0,0.0721,0.349,136.869,4.0,"Rick Ross, Young Thug, Wale"
343YBumqHu19cGoGARUTsd,Fake Love,210937,,album,True,,0.928,0.481,9.0,-9.35,0.0,0.287,0.105,0.0,0.176,0.613,134.007,4.0,Drake
5mCPDVBb16L4XQwDdbRUpz,Passionfruit,298940,,album,True,,0.809,0.463,11.0,-11.377,1.0,0.0396,0.256,0.085,0.109,0.364,111.98,4.0,Drake
2bjwRfXMk4uRgOD9IBYl9h,Portland,236614,,album,True,,0.925,0.443,1.0,-8.216,1.0,0.264,0.0172,0.0,0.276,0.35,136.078,4.0,"Quavo, Travis Scott, Drake"
05KOgYg8PGeJyyWBPi5ja8,Free Smoke,218673,,album,True,,0.736,0.491,10.0,-6.892,0.0,0.439,0.0681,0.0,0.571,0.203,141.979,4.0,Drake
6UjfByV1lDLW0SOVQA4NAi,Gyalchester,189229,,album,True,,0.877,0.391,1.0,-8.196,1.0,0.063,0.0317,0.000502,0.0945,0.122,131.018,4.0,Drake
6n3HGiq4v35D6eFOSwqYuo,Teenage Fever,219692,,album,True,,0.766,0.283,8.0,-10.33,0.0,0.0846,0.111,0.0172,0.115,0.144,97.04,4.0,Drake
0xl1w2q4VLojeXp4JfazPL,Sacrifices,307593,,album,True,,0.903,0.439,8.0,-11.813,1.0,0.397,0.0407,0.0,0.138,0.532,139.112,4.0,"2 Chainz, Drake, Young Thug"
7y6c07pgjZvtHI9kuMVqk1,Get It Together,250337,,album,True,,0.781,0.721,5.0,-9.133,0.0,0.0514,0.0945,0.391,0.104,0.849,123.011,4.0,"Jorja Smith, Drake, Black Coffee"
2jTujnt0y344ai1rNOywgr,KMT,162637,,album,True,,0.875,0.6,1.0,-6.818,1.0,0.0435,0.0189,0.0143,0.132,0.0906,119.987,4.0,"Giggs, Drake"
13e6f8t7RKXuxZ0JdaaJRG,Jorja Interlude,107673,,album,True,,0.735,0.373,11.0,-10.478,1.0,0.104,0.762,0.00202,0.288,0.237,123.081,4.0,Drake
2KvHC9z14GSl4YpkNMX384,Do Not Disturb,283550,,album,True,,0.618,0.693,7.0,-5.943,0.0,0.45,0.246,0.0,0.112,0.454,170.982,4.0,Drake
7bJ4mu7MHa3rHiNyKjOoSl,Ice Melts,250770,,album,True,,0.813,0.551,6.0,-7.605,0.0,0.353,0.08,0.0,0.386,0.598,124.957,4.0,"Drake, Young Thug"
2Na0z2gfN67Rzf0vp74Wi3,Lose You,305373,,album,True,,0.526,0.583,4.0,-9.172,1.0,0.376,0.699,0.0,0.372,0.378,89.837,4.0,Drake
2dfqS3MRtbLZSZA1IL8xY5,Skepta Interlude,143213,,album,True,,0.745,0.822,7.0,-6.354,1.0,0.252,0.0103,4.2e-06,0.155,0.415,86.733,5.0,Drake
5f5r2N4Lp9WoULWPH9zp2W,Can't Have Everything,228437,,album,True,,0.856,0.572,1.0,-8.429,1.0,0.373,0.0136,1.55e-06,0.121,0.454,82.445,4.0,Drake
15EPc80XuFrb2LmOzGjuRg,Crew (feat. Brent Faiyaz & Shy Glizzy),176702,,album,True,,0.728,0.607,1.0,-8.417,0.0,0.132,0.133,0.0,0.0864,0.445,129.938,4.0,"Shy Glizzy, Brent Faiyaz, GoldLink"
2GGXna7FXpFGhFfeuCijZ0,I Get It In,200106,,compilation,True,,0.688,0.772,1.0,-8.165,1.0,0.223,0.0832,1.2e-05,0.304,0.571,94.947,4.0,50 Cent
4Q3N4Ct4zCuIHuZ65E3BD4,Tunnel Vision,268186,,album,True,,0.497,0.489,11.0,-7.724,0.0,0.294,0.0576,9.91e-05,0.122,0.231,171.853,4.0,Kodak Black
16dXg2YuFOxwDC3cTf5jde,Conscience (feat. Future),219753,,album,True,,0.666,0.693,1.0,-3.638,1.0,0.199,0.047,0.0,0.115,0.132,159.972,4.0,"Future, Kodak Black"
0bXFIF7iL17TYLyx8JHziM,Patty Cake,198109,,album,True,,0.806,0.77,1.0,-6.464,0.0,0.19,0.0252,0.0,0.0645,0.406,152.094,4.0,Kodak Black
3muBQDekYAg7jm6hDu6R0Z,First Day Out,254693,,album,True,,0.587,0.711,1.0,-6.33,1.0,0.42,0.171,0.0,0.125,0.381,98.008,4.0,Tee Grizzley
0wfbD5rAksdXUzRvMfM3x5,The One,177573,,album,True,,0.76,0.303,2.0,-11.362,1.0,0.0284,0.238,8.09e-06,0.294,0.15,99.991,4.0,The Chainsmokers
1iTWoKAdilGEmit6xhQZje,Peek A Boo,247612,,single,True,,0.957,0.593,1.0,-6.982,1.0,0.301,0.06,0.0,0.0908,0.284,127.027,4.0,"Lil Yachty, Migos"
7KXjTSCq5nL1LoYtL7XAwS,HUMBLE.,177000,,album,True,,0.908,0.621,1.0,-6.638,0.0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,4.0,Kendrick Lamar
6HZILIRieu8S0iqY8kIKhj,DNA.,185946,,album,True,,0.638,0.523,1.0,-6.664,1.0,0.357,0.00454,0.0,0.0842,0.422,139.913,4.0,Kendrick Lamar
6SwRhMLwNqEi6alNPVG00n,LOYALTY. FEAT. RIHANNA.,227360,,album,True,,0.658,0.535,9.0,-8.983,0.0,0.0573,0.0265,0.0,0.2,0.419,110.684,4.0,"Kendrick Lamar, Rihanna"
1EaKU4dMbesXXd3BrLCtYG,ELEMENT.,208733,,album,True,,0.748,0.705,4.0,-4.547,0.0,0.485,0.204,0.0,0.246,0.483,189.891,4.0,Kendrick Lamar
6PGoSes0D9eUDeeAafB2As,LOVE. FEAT. ZACARI.,213400,,album,True,,0.8,0.585,10.0,-7.343,1.0,0.0924,0.264,0.0,0.153,0.779,126.058,4.0,"Kendrick Lamar, Zacari"
4BHSjbYylfOH5WAGusDyni,YAH.,160293,,album,True,,0.67,0.7,1.0,-7.893,1.0,0.196,0.576,5.34e-06,0.226,0.648,69.986,4.0,Kendrick Lamar
4iYRa2btalAzPZoSYfROqF,XXX. FEAT. U2.,254200,,album,True,,0.568,0.619,1.0,-6.899,1.0,0.414,0.138,1.67e-06,0.11,0.293,170.115,4.0,"Kendrick Lamar, U2"
2LTlO3NuNVN70lp2ZbVswF,FEEL.,214826,,album,True,,0.746,0.798,0.0,-8.382,1.0,0.349,0.137,0.0,0.139,0.553,109.968,4.0,Kendrick Lamar
6IZvVAP7VPPnsGX6bvgkqg,PRIDE.,275253,,album,True,,0.665,0.535,4.0,-7.056,0.0,0.0572,0.0786,1.68e-05,0.154,0.37,138.842,4.0,Kendrick Lamar
06FCvd7rrRcF3DdvWH5Isp,LUST.,307880,,album,True,,0.678,0.562,3.0,-9.197,0.0,0.508,0.193,0.0,0.104,0.566,94.241,4.0,Kendrick Lamar
23luOrEVHMfoX0AhfbQuS6,FEAR.,460573,,album,True,,0.588,0.479,1.0,-7.039,1.0,0.281,0.604,7.2e-06,0.527,0.434,150.414,4.0,Kendrick Lamar
1n4jwRVXdkK2U34nBDUKKT,BLOOD.,118066,,album,True,,0.357,0.238,8.0,-16.78,0.0,0.265,0.142,0.0859,0.55,0.494,156.907,4.0,Kendrick Lamar
